#OTU ID	BC_1	BC_2	BC_3	BS_1	BS_2	BS_3	BT_1	BT_2	BT_3
ASV9986	0	0	0	0	0	0	0	0	9
ASV10003	0	0	0	0	0	0	0	0	9
ASV10223	0	0	0	0	0	0	0	0	0
ASV10268	0	0	0	0	0	0	0	0	0
ASV10069	0	0	0	0	0	0	0	0	0
ASV10234	0	0	0	0	0	0	0	0	0
ASV9928	0	0	0	0	1	4	2	2	0
ASV10265	0	0	0	0	0	0	0	0	0
ASV10247	0	0	0	0	0	0	0	0	0
ASV10043	0	0	0	0	0	0	0	0	0
ASV10150	0	0	0	0	0	0	0	0	0
ASV10203	0	0	0	0	0	0	0	0	0
ASV10213	0	0	0	0	0	0	0	0	0
ASV9878	0	0	7	0	0	2	0	0	0
ASV9829	9	0	0	0	0	0	0	0	0
ASV10180	0	0	0	0	0	0	0	0	0
ASV10107	0	0	0	0	0	0	0	0	0
ASV10305	0	0	0	0	0	0	0	0	0
ASV10313	0	0	0	0	0	0	0	0	0
ASV10321	0	0	0	0	0	0	0	0	0
ASV10348	0	0	0	0	0	0	0	0	0
ASV10351	0	0	0	0	0	0	0	0	0
ASV10347	0	0	0	0	0	0	0	0	0
ASV9899	0	0	0	9	0	0	0	0	0
ASV9944	0	0	0	0	0	9	0	0	0
ASV10097	0	0	0	0	0	0	0	0	0
ASV10154	0	0	0	0	0	0	0	0	0
ASV10378	0	0	0	0	0	0	0	0	0
ASV9905	0	0	0	9	0	0	0	0	0
ASV9879	0	0	6	0	0	3	0	0	0
ASV10065	0	0	0	0	0	0	0	0	0
ASV10098	0	0	0	0	0	0	0	0	0
ASV10122	0	0	0	0	0	0	0	0	0
ASV9852	0	4	0	4	1	0	0	0	0
ASV9920	0	0	0	0	9	0	0	0	0
ASV9845	0	9	0	0	0	0	0	0	0
ASV10174	0	0	0	0	0	0	0	0	0
ASV10246	0	0	0	0	0	0	0	0	0
ASV10036	0	0	0	0	0	0	0	0	0
ASV9861	0	0	9	0	0	0	0	0	0
ASV9985	0	0	0	0	0	0	0	0	9
ASV10233	0	0	0	0	0	0	0	0	0
ASV9866	0	0	9	0	0	0	0	0	0
ASV9835	4	0	0	3	2	0	0	0	0
ASV9865	0	0	9	0	0	0	0	0	0
ASV9884	0	0	3	0	0	0	0	6	0
ASV9961	0	0	0	0	0	0	9	0	0
ASV9963	0	0	0	0	0	0	9	0	0
ASV9980	0	0	0	0	0	0	0	9	0
ASV10068	0	0	0	0	0	0	0	0	0
ASV10084	0	0	0	0	0	0	0	0	0
ASV10118	0	0	0	0	0	0	0	0	0
ASV10124	0	0	0	0	0	0	0	0	0
ASV10163	0	0	0	0	0	0	0	0	0
ASV10183	0	0	0	0	0	0	0	0	0
ASV10216	0	0	0	0	0	0	0	0	0
ASV10344	0	0	0	0	0	0	0	0	0
ASV10368	0	0	0	0	0	0	0	0	0
ASV9904	0	0	0	9	0	0	0	0	0
ASV9995	0	0	0	0	0	0	0	0	9
ASV10001	0	0	0	0	0	0	0	0	9
ASV10009	0	0	0	0	0	0	0	0	0
ASV10225	0	0	0	0	0	0	0	0	0
ASV10334	0	0	0	0	0	0	0	0	0
ASV10355	0	0	0	0	0	0	0	0	0
ASV10367	0	0	0	0	0	0	0	0	0
ASV9844	0	9	0	0	0	0	0	0	0
ASV9968	0	0	0	0	0	0	0	9	0
ASV10175	0	0	0	0	0	0	0	0	0
ASV9860	0	0	9	0	0	0	0	0	0
ASV10076	0	0	0	0	0	0	0	0	0
ASV9911	0	0	0	0	9	0	0	0	0
ASV10104	0	0	0	0	0	0	0	0	0
ASV9873	0	0	9	0	0	0	0	0	0
ASV9833	5	0	0	0	4	0	0	0	0
ASV10339	0	0	0	0	0	0	0	0	0
ASV10126	0	0	0	0	0	0	0	0	0
ASV9850	0	9	0	0	0	0	0	0	0
ASV10083	0	0	0	0	0	0	0	0	0
ASV9923	0	0	0	0	9	0	0	0	0
ASV10006	0	0	0	0	0	0	0	0	0
ASV10181	0	0	0	0	0	0	0	0	0
ASV10193	0	0	0	0	0	0	0	0	0
ASV9889	0	0	0	9	0	0	0	0	0
ASV9954	0	0	0	0	0	0	9	0	0
ASV9898	0	0	0	9	0	0	0	0	0
ASV9953	0	0	0	0	0	0	9	0	0
ASV10100	0	0	0	0	0	0	0	0	0
ASV10199	0	0	0	0	0	0	0	0	0
ASV10211	0	0	0	0	0	0	0	0	0
ASV10352	0	0	0	0	0	0	0	0	0
ASV9907	0	0	0	7	0	2	0	0	0
ASV10370	0	0	0	0	0	0	0	0	0
ASV10031	0	0	0	0	0	0	0	0	0
ASV10182	0	0	0	0	0	0	0	0	0
ASV10232	0	0	0	0	0	0	0	0	0
ASV9847	0	9	0	0	0	0	0	0	0
ASV10167	0	0	0	0	0	0	0	0	0
ASV10373	0	0	0	0	0	0	0	0	0
ASV10041	0	0	0	0	0	0	0	0	0
ASV9973	0	0	0	0	0	0	0	9	0
ASV10239	0	0	0	0	0	0	0	0	0
ASV10016	0	0	0	0	0	0	0	0	0
ASV10332	0	0	0	0	0	0	0	0	0
ASV10021	0	0	0	0	0	0	0	0	0
ASV10146	0	0	0	0	0	0	0	0	0
ASV10197	0	0	0	0	0	0	0	0	0
ASV10341	0	0	0	0	0	0	0	0	0
ASV10298	0	0	0	0	0	0	0	0	0
ASV10318	0	0	0	0	0	0	0	0	0
ASV10357	0	0	0	0	0	0	0	0	0
ASV9832	5	0	0	0	0	0	0	0	4
ASV9948	0	0	0	0	0	7	0	0	2
ASV10037	0	0	0	0	0	0	0	0	0
ASV10087	0	0	0	0	0	0	0	0	0
ASV10129	0	0	0	0	0	0	0	0	0
ASV10226	0	0	0	0	0	0	0	0	0
ASV9988	0	0	0	0	0	0	0	0	9
ASV10012	0	0	0	0	0	0	0	0	0
ASV10116	0	0	0	0	0	0	0	0	0
ASV10328	0	0	0	0	0	0	0	0	0
ASV10346	0	0	0	0	0	0	0	0	0
ASV9894	0	0	0	9	0	0	0	0	0
ASV10109	0	0	0	0	0	0	0	0	0
ASV10184	0	0	0	0	0	0	0	0	0
ASV10210	0	0	0	0	0	0	0	0	0
ASV10356	0	0	0	0	0	0	0	0	0
ASV10231	0	0	0	0	0	0	0	0	0
ASV10323	0	0	0	0	0	0	0	0	0
ASV10372	0	0	0	0	0	0	0	0	0
ASV10324	0	0	0	0	0	0	0	0	0
ASV9888	0	0	0	9	0	0	0	0	0
ASV9855	0	0	9	0	0	0	0	0	0
ASV9912	0	0	0	0	9	0	0	0	0
ASV9836	4	0	5	0	0	0	0	0	0
ASV9854	0	2	1	0	0	0	0	3	3
ASV10095	0	0	0	0	0	0	0	0	0
ASV10099	0	0	0	0	0	0	0	0	0
ASV9864	0	0	9	0	0	0	0	0	0
ASV9881	0	0	4	5	0	0	0	0	0
ASV9883	0	0	3	0	0	0	0	6	0
ASV10011	0	0	0	0	0	0	0	0	0
ASV10029	0	0	0	0	0	0	0	0	0
ASV10062	0	0	0	0	0	0	0	0	0
ASV10071	0	0	0	0	0	0	0	0	0
ASV10090	0	0	0	0	0	0	0	0	0
ASV10106	0	0	0	0	0	0	0	0	0
ASV10110	0	0	0	0	0	0	0	0	0
ASV10201	0	0	0	0	0	0	0	0	0
ASV10214	0	0	0	0	0	0	0	0	0
ASV10277	0	0	0	0	0	0	0	0	0
ASV10284	0	0	0	0	0	0	0	0	0
ASV10330	0	0	0	0	0	0	0	0	0
ASV9841	0	9	0	0	0	0	0	0	0
ASV9893	0	0	0	9	0	0	0	0	0
ASV9942	0	0	0	0	0	9	0	0	0
ASV10005	0	0	0	0	0	0	0	0	9
ASV10248	0	0	0	0	0	0	0	0	0
ASV10251	0	0	0	0	0	0	0	0	0
ASV10309	0	0	0	0	0	0	0	0	0
ASV10349	0	0	0	0	0	0	0	0	0
ASV10073	0	0	0	0	0	0	0	0	0
ASV9914	0	0	0	0	9	0	0	0	0
ASV9940	0	0	0	0	0	9	0	0	0
ASV9971	0	0	0	0	0	0	0	9	0
ASV9984	0	0	0	0	0	0	0	0	9
ASV9849	0	9	0	0	0	0	0	0	0
ASV9992	0	0	0	0	0	0	0	0	9
ASV10155	0	0	0	0	0	0	0	0	0
ASV10176	0	0	0	0	0	0	0	0	0
ASV10361	0	0	0	0	0	0	0	0	0
ASV10040	0	0	0	0	0	0	0	0	0
ASV9820	9	0	0	0	0	0	0	0	0
ASV9871	0	0	9	0	0	0	0	0	0
ASV10135	0	0	0	0	0	0	0	0	0
ASV9840	0	9	0	0	0	0	0	0	0
ASV9856	0	0	9	0	0	0	0	0	0
ASV10047	0	0	0	0	0	0	0	0	0
ASV10257	0	0	0	0	0	0	0	0	0
ASV10274	0	0	0	0	0	0	0	0	0
ASV9991	0	0	0	0	0	0	0	0	9
ASV10144	0	0	0	0	0	0	0	0	0
ASV10130	0	0	0	0	0	0	0	0	0
ASV10202	0	0	0	0	0	0	0	0	0
ASV9827	9	0	0	0	0	0	0	0	0
ASV9859	0	0	9	0	0	0	0	0	0
ASV9930	0	0	0	0	0	9	0	0	0
ASV9972	0	0	0	0	0	0	0	9	0
ASV10340	0	0	0	0	0	0	0	0	0
ASV9982	0	0	0	0	0	0	0	0	9
ASV10067	0	0	0	0	0	0	0	0	0
ASV10151	0	0	0	0	0	0	0	0	0
ASV10376	0	0	0	0	0	0	0	0	0
ASV10272	0	0	0	0	0	0	0	0	0
ASV9998	0	0	0	0	0	0	0	0	9
ASV10015	0	0	0	0	0	0	0	0	0
ASV10082	0	0	0	0	0	0	0	0	0
ASV10145	0	0	0	0	0	0	0	0	0
ASV10244	0	0	0	0	0	0	0	0	0
ASV9876	0	0	9	0	0	0	0	0	0
ASV10032	0	0	0	0	0	0	0	0	0
ASV9924	0	0	0	0	9	0	0	0	0
ASV10165	0	0	0	0	0	0	0	0	0
ASV10171	0	0	0	0	0	0	0	0	0
ASV10319	0	0	0	0	0	0	0	0	0
ASV10049	0	0	0	0	0	0	0	0	0
ASV10217	0	0	0	0	0	0	0	0	0
ASV10326	0	0	0	0	0	0	0	0	0
ASV10057	0	0	0	0	0	0	0	0	0
ASV10113	0	0	0	0	0	0	0	0	0
ASV10273	0	0	0	0	0	0	0	0	0
ASV9875	0	0	9	0	0	0	0	0	0
ASV9903	0	0	0	9	0	0	0	0	0
ASV10077	0	0	0	0	0	0	0	0	0
ASV10079	0	0	0	0	0	0	0	0	0
ASV10276	0	0	0	0	0	0	0	0	0
ASV10354	0	0	0	0	0	0	0	0	0
ASV10364	0	0	0	0	0	0	0	0	0
ASV9939	0	0	0	0	0	9	0	0	0
ASV10228	0	0	0	0	0	0	0	0	0
ASV10294	0	0	0	0	0	0	0	0	0
ASV10331	0	0	0	0	0	0	0	0	0
ASV9918	0	0	0	0	9	0	0	0	0
ASV9931	0	0	0	0	0	9	0	0	0
ASV9960	0	0	0	0	0	0	9	0	0
ASV9993	0	0	0	0	0	0	0	0	9
ASV9997	0	0	0	0	0	0	0	0	9
ASV10000	0	0	0	0	0	0	0	0	9
ASV10035	0	0	0	0	0	0	0	0	0
ASV10060	0	0	0	0	0	0	0	0	0
ASV10152	0	0	0	0	0	0	0	0	0
ASV10207	0	0	0	0	0	0	0	0	0
ASV10235	0	0	0	0	0	0	0	0	0
ASV10278	0	0	0	0	0	0	0	0	0
ASV10327	0	0	0	0	0	0	0	0	0
ASV9817	9	0	0	0	0	0	0	0	0
ASV9821	9	0	0	0	0	0	0	0	0
ASV9822	9	0	0	0	0	0	0	0	0
ASV9828	9	0	0	0	0	0	0	0	0
ASV9843	0	9	0	0	0	0	0	0	0
ASV9848	0	9	0	0	0	0	0	0	0
ASV9857	0	0	9	0	0	0	0	0	0
ASV9863	0	0	9	0	0	0	0	0	0
ASV9867	0	0	9	0	0	0	0	0	0
ASV9868	0	0	9	0	0	0	0	0	0
ASV9870	0	0	9	0	0	0	0	0	0
ASV9874	0	0	9	0	0	0	0	0	0
ASV9882	0	0	4	0	0	0	0	0	5
ASV9885	0	0	3	0	0	0	0	0	6
ASV9891	0	0	0	9	0	0	0	0	0
ASV9892	0	0	0	9	0	0	0	0	0
ASV9895	0	0	0	9	0	0	0	0	0
ASV9896	0	0	0	9	0	0	0	0	0
ASV9900	0	0	0	9	0	0	0	0	0
ASV9901	0	0	0	9	0	0	0	0	0
ASV9902	0	0	0	9	0	0	0	0	0
ASV9906	0	0	0	9	0	0	0	0	0
ASV9909	0	0	0	0	9	0	0	0	0
ASV9913	0	0	0	0	9	0	0	0	0
ASV9915	0	0	0	0	9	0	0	0	0
ASV9916	0	0	0	0	9	0	0	0	0
ASV9922	0	0	0	0	9	0	0	0	0
ASV9926	0	0	0	0	6	3	0	0	0
ASV9927	0	0	0	0	4	0	0	0	5
ASV9933	0	0	0	0	0	9	0	0	0
ASV9938	0	0	0	0	0	9	0	0	0
ASV9943	0	0	0	0	0	9	0	0	0
ASV9945	0	0	0	0	0	9	0	0	0
ASV9949	0	0	0	0	0	6	0	3	0
ASV9950	0	0	0	0	0	5	4	0	0
ASV9955	0	0	0	0	0	0	9	0	0
ASV9957	0	0	0	0	0	0	9	0	0
ASV9965	0	0	0	0	0	0	9	0	0
ASV9966	0	0	0	0	0	0	7	0	2
ASV9969	0	0	0	0	0	0	0	9	0
ASV9974	0	0	0	0	0	0	0	9	0
ASV9979	0	0	0	0	0	0	0	9	0
ASV9981	0	0	0	0	0	0	0	4	5
ASV9994	0	0	0	0	0	0	0	0	9
ASV9996	0	0	0	0	0	0	0	0	9
ASV9999	0	0	0	0	0	0	0	0	9
ASV10002	0	0	0	0	0	0	0	0	9
ASV10004	0	0	0	0	0	0	0	0	9
ASV10007	0	0	0	0	0	0	0	0	0
ASV10014	0	0	0	0	0	0	0	0	0
ASV10017	0	0	0	0	0	0	0	0	0
ASV10018	0	0	0	0	0	0	0	0	0
ASV10019	0	0	0	0	0	0	0	0	0
ASV10022	0	0	0	0	0	0	0	0	0
ASV10026	0	0	0	0	0	0	0	0	0
ASV10027	0	0	0	0	0	0	0	0	0
ASV10028	0	0	0	0	0	0	0	0	0
ASV10030	0	0	0	0	0	0	0	0	0
ASV10034	0	0	0	0	0	0	0	0	0
ASV10038	0	0	0	0	0	0	0	0	0
ASV10042	0	0	0	0	0	0	0	0	0
ASV10045	0	0	0	0	0	0	0	0	0
ASV10046	0	0	0	0	0	0	0	0	0
ASV10050	0	0	0	0	0	0	0	0	0
ASV10051	0	0	0	0	0	0	0	0	0
ASV10053	0	0	0	0	0	0	0	0	0
ASV10055	0	0	0	0	0	0	0	0	0
ASV10056	0	0	0	0	0	0	0	0	0
ASV10058	0	0	0	0	0	0	0	0	0
ASV10064	0	0	0	0	0	0	0	0	0
ASV10074	0	0	0	0	0	0	0	0	0
ASV10080	0	0	0	0	0	0	0	0	0
ASV10081	0	0	0	0	0	0	0	0	0
ASV10088	0	0	0	0	0	0	0	0	0
ASV10089	0	0	0	0	0	0	0	0	0
ASV10094	0	0	0	0	0	0	0	0	0
ASV10096	0	0	0	0	0	0	0	0	0
ASV10102	0	0	0	0	0	0	0	0	0
ASV10111	0	0	0	0	0	0	0	0	0
ASV10114	0	0	0	0	0	0	0	0	0
ASV10115	0	0	0	0	0	0	0	0	0
ASV10117	0	0	0	0	0	0	0	0	0
ASV10119	0	0	0	0	0	0	0	0	0
ASV10127	0	0	0	0	0	0	0	0	0
ASV10128	0	0	0	0	0	0	0	0	0
ASV10132	0	0	0	0	0	0	0	0	0
ASV10133	0	0	0	0	0	0	0	0	0
ASV10136	0	0	0	0	0	0	0	0	0
ASV10141	0	0	0	0	0	0	0	0	0
ASV10143	0	0	0	0	0	0	0	0	0
ASV10149	0	0	0	0	0	0	0	0	0
ASV10153	0	0	0	0	0	0	0	0	0
ASV10159	0	0	0	0	0	0	0	0	0
ASV10160	0	0	0	0	0	0	0	0	0
ASV10161	0	0	0	0	0	0	0	0	0
ASV10172	0	0	0	0	0	0	0	0	0
ASV10173	0	0	0	0	0	0	0	0	0
ASV10179	0	0	0	0	0	0	0	0	0
ASV10186	0	0	0	0	0	0	0	0	0
ASV10187	0	0	0	0	0	0	0	0	0
ASV10188	0	0	0	0	0	0	0	0	0
ASV10189	0	0	0	0	0	0	0	0	0
ASV10191	0	0	0	0	0	0	0	0	0
ASV10195	0	0	0	0	0	0	0	0	0
ASV10196	0	0	0	0	0	0	0	0	0
ASV10198	0	0	0	0	0	0	0	0	0
ASV10200	0	0	0	0	0	0	0	0	0
ASV10204	0	0	0	0	0	0	0	0	0
ASV10206	0	0	0	0	0	0	0	0	0
ASV10209	0	0	0	0	0	0	0	0	0
ASV10215	0	0	0	0	0	0	0	0	0
ASV10218	0	0	0	0	0	0	0	0	0
ASV10219	0	0	0	0	0	0	0	0	0
ASV10227	0	0	0	0	0	0	0	0	0
ASV10229	0	0	0	0	0	0	0	0	0
ASV10230	0	0	0	0	0	0	0	0	0
ASV10236	0	0	0	0	0	0	0	0	0
ASV10237	0	0	0	0	0	0	0	0	0
ASV10238	0	0	0	0	0	0	0	0	0
ASV10241	0	0	0	0	0	0	0	0	0
ASV10243	0	0	0	0	0	0	0	0	0
ASV10250	0	0	0	0	0	0	0	0	0
ASV10252	0	0	0	0	0	0	0	0	0
ASV10253	0	0	0	0	0	0	0	0	0
ASV10256	0	0	0	0	0	0	0	0	0
ASV10258	0	0	0	0	0	0	0	0	0
ASV10259	0	0	0	0	0	0	0	0	0
ASV10264	0	0	0	0	0	0	0	0	0
ASV10267	0	0	0	0	0	0	0	0	0
ASV10275	0	0	0	0	0	0	0	0	0
ASV10280	0	0	0	0	0	0	0	0	0
ASV10283	0	0	0	0	0	0	0	0	0
ASV10285	0	0	0	0	0	0	0	0	0
ASV10286	0	0	0	0	0	0	0	0	0
ASV10288	0	0	0	0	0	0	0	0	0
ASV10289	0	0	0	0	0	0	0	0	0
ASV10291	0	0	0	0	0	0	0	0	0
ASV10293	0	0	0	0	0	0	0	0	0
ASV10295	0	0	0	0	0	0	0	0	0
ASV10296	0	0	0	0	0	0	0	0	0
ASV10299	0	0	0	0	0	0	0	0	0
ASV10300	0	0	0	0	0	0	0	0	0
ASV10302	0	0	0	0	0	0	0	0	0
ASV10304	0	0	0	0	0	0	0	0	0
ASV10306	0	0	0	0	0	0	0	0	0
ASV10310	0	0	0	0	0	0	0	0	0
ASV10311	0	0	0	0	0	0	0	0	0
ASV10314	0	0	0	0	0	0	0	0	0
ASV10315	0	0	0	0	0	0	0	0	0
ASV10336	0	0	0	0	0	0	0	0	0
ASV10337	0	0	0	0	0	0	0	0	0
ASV10342	0	0	0	0	0	0	0	0	0
ASV10353	0	0	0	0	0	0	0	0	0
ASV10359	0	0	0	0	0	0	0	0	0
ASV10360	0	0	0	0	0	0	0	0	0
ASV10363	0	0	0	0	0	0	0	0	0
ASV10365	0	0	0	0	0	0	0	0	0
ASV10369	0	0	0	0	0	0	0	0	0
ASV10371	0	0	0	0	0	0	0	0	0
ASV10377	0	0	0	0	0	0	0	0	0
ASV10930	0	0	0	0	0	0	0	0	0
ASV10969	0	0	0	0	0	0	0	0	0
ASV10781	0	0	0	0	0	0	0	0	0
ASV10742	0	0	0	0	0	0	0	0	0
ASV10384	8	0	0	0	0	0	0	0	0
ASV10976	0	0	0	0	0	0	0	0	0
ASV10424	0	8	0	0	0	0	0	0	0
ASV10386	8	0	0	0	0	0	0	0	0
ASV10392	8	0	0	0	0	0	0	0	0
ASV10404	6	0	0	0	0	0	2	0	0
ASV10411	0	8	0	0	0	0	0	0	0
ASV10420	0	8	0	0	0	0	0	0	0
ASV10423	0	8	0	0	0	0	0	0	0
ASV10428	0	5	0	0	0	0	0	3	0
ASV10429	0	4	0	0	0	4	0	0	0
ASV10473	0	0	0	8	0	0	0	0	0
ASV10485	0	0	0	8	0	0	0	0	0
ASV10518	0	0	0	0	0	8	0	0	0
ASV10526	0	0	0	0	0	3	3	0	2
ASV10527	0	0	0	0	0	2	6	0	0
ASV10536	0	0	0	0	0	0	8	0	0
ASV10550	0	0	0	0	0	0	8	0	0
ASV10568	0	0	0	0	0	0	0	8	0
ASV10571	0	0	0	0	0	0	0	8	0
ASV10573	0	0	0	0	0	0	0	8	0
ASV10574	0	0	0	0	0	0	0	8	0
ASV10576	0	0	0	0	0	0	0	5	3
ASV10587	0	0	0	0	0	0	0	0	8
ASV10591	0	0	0	0	0	0	0	0	8
ASV10599	0	0	0	0	0	0	0	0	0
ASV10623	0	0	0	0	0	0	0	0	0
ASV10625	0	0	0	0	0	0	0	0	0
ASV10632	0	0	0	0	0	0	0	0	0
ASV10637	0	0	0	0	0	0	0	0	0
ASV10646	0	0	0	0	0	0	0	0	0
ASV10648	0	0	0	0	0	0	0	0	0
ASV10654	0	0	0	0	0	0	0	0	0
ASV10679	0	0	0	0	0	0	0	0	0
ASV10682	0	0	0	0	0	0	0	0	0
ASV10686	0	0	0	0	0	0	0	0	0
ASV10689	0	0	0	0	0	0	0	0	0
ASV10690	0	0	0	0	0	0	0	0	0
ASV10694	0	0	0	0	0	0	0	0	0
ASV10704	0	0	0	0	0	0	0	0	0
ASV10711	0	0	0	0	0	0	0	0	0
ASV10756	0	0	0	0	0	0	0	0	0
ASV10758	0	0	0	0	0	0	0	0	0
ASV10768	0	0	0	0	0	0	0	0	0
ASV10818	0	0	0	0	0	0	0	0	0
ASV10828	0	0	0	0	0	0	0	0	0
ASV10829	0	0	0	0	0	0	0	0	0
ASV10837	0	0	0	0	0	0	0	0	0
ASV10844	0	0	0	0	0	0	0	0	0
ASV10850	0	0	0	0	0	0	0	0	0
ASV10861	0	0	0	0	0	0	0	0	0
ASV10865	0	0	0	0	0	0	0	0	0
ASV10866	0	0	0	0	0	0	0	0	0
ASV10871	0	0	0	0	0	0	0	0	0
ASV10875	0	0	0	0	0	0	0	0	0
ASV10877	0	0	0	0	0	0	0	0	0
ASV10878	0	0	0	0	0	0	0	0	0
ASV10881	0	0	0	0	0	0	0	0	0
ASV10883	0	0	0	0	0	0	0	0	0
ASV10887	0	0	0	0	0	0	0	0	0
ASV10888	0	0	0	0	0	0	0	0	0
ASV10897	0	0	0	0	0	0	0	0	0
ASV10900	0	0	0	0	0	0	0	0	0
ASV10902	0	0	0	0	0	0	0	0	0
ASV10906	0	0	0	0	0	0	0	0	0
ASV10911	0	0	0	0	0	0	0	0	0
ASV10927	0	0	0	0	0	0	0	0	0
ASV10936	0	0	0	0	0	0	0	0	0
ASV10941	0	0	0	0	0	0	0	0	0
ASV10951	0	0	0	0	0	0	0	0	0
ASV10952	0	0	0	0	0	0	0	0	0
ASV10954	0	0	0	0	0	0	0	0	0
ASV10966	0	0	0	0	0	0	0	0	0
ASV10970	0	0	0	0	0	0	0	0	0
ASV10971	0	0	0	0	0	0	0	0	0
ASV10974	0	0	0	0	0	0	0	0	0
ASV10982	0	0	0	0	0	0	0	0	0
ASV10987	0	0	0	0	0	0	0	0	0
ASV10988	0	0	0	0	0	0	0	0	0
ASV10990	0	0	0	0	0	0	0	0	0
ASV10993	0	0	0	0	0	0	0	0	0
ASV10998	0	0	0	0	0	0	0	0	0
ASV10999	0	0	0	0	0	0	0	0	0
ASV11000	0	0	0	0	0	0	0	0	0
ASV10899	0	0	0	0	0	0	0	0	0
ASV10916	0	0	0	0	0	0	0	0	0
ASV10658	0	0	0	0	0	0	0	0	0
ASV10932	0	0	0	0	0	0	0	0	0
ASV10542	0	0	0	0	0	0	8	0	0
ASV10776	0	0	0	0	0	0	0	0	0
ASV10529	0	0	0	0	0	0	8	0	0
ASV10461	0	0	6	2	0	0	0	0	0
ASV10793	0	0	0	0	0	0	0	0	0
ASV10546	0	0	0	0	0	0	8	0	0
ASV10813	0	0	0	0	0	0	0	0	0
ASV10858	0	0	0	0	0	0	0	0	0
ASV10618	0	0	0	0	0	0	0	0	0
ASV10747	0	0	0	0	0	0	0	0	0
ASV10583	0	0	0	0	0	0	0	0	8
ASV10667	0	0	0	0	0	0	0	0	0
ASV10709	0	0	0	0	0	0	0	0	0
ASV10833	0	0	0	0	0	0	0	0	0
ASV10736	0	0	0	0	0	0	0	0	0
ASV10761	0	0	0	0	0	0	0	0	0
ASV10839	0	0	0	0	0	0	0	0	0
ASV10464	0	0	4	2	0	0	0	0	2
ASV10383	8	0	0	0	0	0	0	0	0
ASV10800	0	0	0	0	0	0	0	0	0
ASV10845	0	0	0	0	0	0	0	0	0
ASV10586	0	0	0	0	0	0	0	0	8
ASV10412	0	8	0	0	0	0	0	0	0
ASV10444	0	0	8	0	0	0	0	0	0
ASV10630	0	0	0	0	0	0	0	0	0
ASV10708	0	0	0	0	0	0	0	0	0
ASV10763	0	0	0	0	0	0	0	0	0
ASV10643	0	0	0	0	0	0	0	0	0
ASV10670	0	0	0	0	0	0	0	0	0
ASV10577	0	0	0	0	0	0	0	4	0
ASV10608	0	0	0	0	0	0	0	0	0
ASV10693	0	0	0	0	0	0	0	0	0
ASV10817	0	0	0	0	0	0	0	0	0
ASV10823	0	0	0	0	0	0	0	0	0
ASV10578	0	0	0	0	0	0	0	0	8
ASV10778	0	0	0	0	0	0	0	0	0
ASV10851	0	0	0	0	0	0	0	0	0
ASV10863	0	0	0	0	0	0	0	0	0
ASV10745	0	0	0	0	0	0	0	0	0
ASV10803	0	0	0	0	0	0	0	0	0
ASV10409	1	0	1	0	0	1	0	0	5
ASV10964	0	0	0	0	0	0	0	0	0
ASV10628	0	0	0	0	0	0	0	0	0
ASV10651	0	0	0	0	0	0	0	0	0
ASV10659	0	0	0	0	0	0	0	0	0
ASV10382	8	0	0	0	0	0	0	0	0
ASV10417	0	8	0	0	0	0	0	0	0
ASV10639	0	0	0	0	0	0	0	0	0
ASV10715	0	0	0	0	0	0	0	0	0
ASV10752	0	0	0	0	0	0	0	0	0
ASV10692	0	0	0	0	0	0	0	0	0
ASV10562	0	0	0	0	0	0	0	8	0
ASV10663	0	0	0	0	0	0	0	0	0
ASV10706	0	0	0	0	0	0	0	0	0
ASV10777	0	0	0	0	0	0	0	0	0
ASV10860	0	0	0	0	0	0	0	0	0
ASV10532	0	0	0	0	0	0	8	0	0
ASV10912	0	0	0	0	0	0	0	0	0
ASV10967	0	0	0	0	0	0	0	0	0
ASV10972	0	0	0	0	0	0	0	0	0
ASV10814	0	0	0	0	0	0	0	0	0
ASV10572	0	0	0	0	0	0	0	8	0
ASV10647	0	0	0	0	0	0	0	0	0
ASV10437	0	0	8	0	0	0	0	0	0
ASV10598	0	0	0	0	0	0	0	0	0
ASV10664	0	0	0	0	0	0	0	0	0
ASV10732	0	0	0	0	0	0	0	0	0
ASV10779	0	0	0	0	0	0	0	0	0
ASV10784	0	0	0	0	0	0	0	0	0
ASV10843	0	0	0	0	0	0	0	0	0
ASV10848	0	0	0	0	0	0	0	0	0
ASV10859	0	0	0	0	0	0	0	0	0
ASV10920	0	0	0	0	0	0	0	0	0
ASV10934	0	0	0	0	0	0	0	0	0
ASV10956	0	0	0	0	0	0	0	0	0
ASV10458	0	0	8	0	0	0	0	0	0
ASV10469	0	0	0	8	0	0	0	0	0
ASV10539	0	0	0	0	0	0	8	0	0
ASV10541	0	0	0	0	0	0	8	0	0
ASV10569	0	0	0	0	0	0	0	8	0
ASV10607	0	0	0	0	0	0	0	0	0
ASV10636	0	0	0	0	0	0	0	0	0
ASV10640	0	0	0	0	0	0	0	0	0
ASV10698	0	0	0	0	0	0	0	0	0
ASV10726	0	0	0	0	0	0	0	0	0
ASV10733	0	0	0	0	0	0	0	0	0
ASV10740	0	0	0	0	0	0	0	0	0
ASV10773	0	0	0	0	0	0	0	0	0
ASV10785	0	0	0	0	0	0	0	0	0
ASV10789	0	0	0	0	0	0	0	0	0
ASV10792	0	0	0	0	0	0	0	0	0
ASV10811	0	0	0	0	0	0	0	0	0
ASV10940	0	0	0	0	0	0	0	0	0
ASV10757	0	0	0	0	0	0	0	0	0
